territorio,geocode,estado,ano,classe,valor_pixel,area_ha
"Figueirópolis D'Oeste",5103809,MT,2002,"Área Urbanizada",24,93.7415
"Figueirópolis D'Oeste",5103809,MT,2002,"Formação Savânica",4,536.7864
"Figueirópolis D'Oeste",5103809,MT,2002,"Floresta",1,10996.0543
"Figueirópolis D'Oeste",5103809,MT,2002,"Vegetação Herbácea e Arbustiva",10,1750.2828
"Figueirópolis D'Oeste",5103809,MT,2002,"Agropecuária",14,76016.8940
"Figueirópolis D'Oeste",5103809,MT,2002,"Área não Vegetada",22,104.3354
"Figueirópolis D'Oeste",5103809,MT,2002,"Corpo D'Água",26,276.3674
"Figueirópolis D'Oeste",5103809,MT,2003,"Outras Lavouras Temporárias",41,25.8628
"Figueirópolis D'Oeste",5103809,MT,2003,"Lavoura Temporária",19,25.8628
"Figueirópolis D'Oeste",5103809,MT,2003,"Formação Campestre",12,999.5548
"Figueirópolis D'Oeste",5103809,MT,2003,"Formação Florestal",3,8386.1895
"Figueirópolis D'Oeste",5103809,MT,2003,"Agricultura",18,25.8628
"Figueirópolis D'Oeste",5103809,MT,2003,"Rio, Lago e Oceano",33,281.9374
"Figueirópolis D'Oeste",5103809,MT,2003,"Outras Áreas não Vegetadas",25,10.5943
"Figueirópolis D'Oeste",5103809,MT,2003,"Campo Alagado e Área Pantanosa",11,256.6982
"Figueirópolis D'Oeste",5103809,MT,2003,"Floresta Alagável",6,1199.7478
"Figueirópolis D'Oeste",5103809,MT,2003,"Afloramento Rochoso",29,480.1990
"Figueirópolis D'Oeste",5103809,MT,2003,"Pastagem",15,76881.1576
"Figueirópolis D'Oeste",5103809,MT,2003,"Área Urbanizada",24,93.5690
"Figueirópolis D'Oeste",5103809,MT,2003,"Formação Savânica",4,528.4234
"Figueirópolis D'Oeste",5103809,MT,2003,"Floresta",1,10114.3607
"Figueirópolis D'Oeste",5103809,MT,2003,"Vegetação Herbácea e Arbustiva",10,1736.4520
"Figueirópolis D'Oeste",5103809,MT,2003,"Agropecuária",14,76907.0204
"Figueirópolis D'Oeste",5103809,MT,2003,"Área não Vegetada",22,104.1633
"Figueirópolis D'Oeste",5103809,MT,2003,"Corpo D'Água",26,281.9374
"Figueirópolis D'Oeste",5103809,MT,2004,"Outras Lavouras Temporárias",41,4.7406
"Figueirópolis D'Oeste",5103809,MT,2004,"Lavoura Temporária",19,4.7406
"Figueirópolis D'Oeste",5103809,MT,2004,"Formação Campestre",12,985.2944
"Figueirópolis D'Oeste",5103809,MT,2004,"Formação Florestal",3,7972.7353
"Figueirópolis D'Oeste",5103809,MT,2004,"Agricultura",18,4.7406
"Figueirópolis D'Oeste",5103809,MT,2004,"Rio, Lago e Oceano",33,270.4273
"Figueirópolis D'Oeste",5103809,MT,2004,"Outras Áreas não Vegetadas",25,11.1109
"Figueirópolis D'Oeste",5103809,MT,2004,"Campo Alagado e Área Pantanosa",11,234.5151
"Figueirópolis D'Oeste",5103809,MT,2004,"Floresta Alagável",6,1126.5070
"Figueirópolis D'Oeste",5103809,MT,2004,"Afloramento Rochoso",29,480.0265
"Figueirópolis D'Oeste",5103809,MT,2004,"Pastagem",15,77476.6563
"Figueirópolis D'Oeste",5103809,MT,2004,"Área Urbanizada",24,93.5690
"Figueirópolis D'Oeste",5103809,MT,2004,"Formação Savânica",4,488.3513
"Figueirópolis D'Oeste",5103809,MT,2004,"Floresta",1,9587.5937
"Figueirópolis D'Oeste",5103809,MT,2004,"Vegetação Herbácea e Arbustiva",10,1699.8361
"Figueirópolis D'Oeste",5103809,MT,2004,"Agropecuária",14,77481.3968
"Figueirópolis D'Oeste",5103809,MT,2004,"Área não Vegetada",22,104.6799
"Figueirópolis D'Oeste",5103809,MT,2004,"Corpo D'Água",26,270.4273
"Figueirópolis D'Oeste",5103809,MT,2005,"Outras Lavouras Temporárias",41,4.9128
"Figueirópolis D'Oeste",5103809,MT,2005,"Lavoura Temporária",19,4.9128
"Figueirópolis D'Oeste",5103809,MT,2005,"Formação Campestre",12,988.6172
"Figueirópolis D'Oeste",5103809,MT,2005,"Formação Florestal",3,7553.2696
"Figueirópolis D'Oeste",5103809,MT,2005,"Agricultura",18,4.9128
"Figueirópolis D'Oeste",5103809,MT,2005,"Rio, Lago e Oceano",33,231.2617
"Figueirópolis D'Oeste",5103809,MT,2005,"Outras Áreas não Vegetadas",25,10.3370
"Figueirópolis D'Oeste",5103809,MT,2005,"Campo Alagado e Área Pantanosa",11,262.0473
"Figueirópolis D'Oeste",5103809,MT,2005,"Floresta Alagável",6,1131.3756
"Figueirópolis D'Oeste",5103809,MT,2005,"Afloramento Rochoso",29,480.3714
"Figueirópolis D'Oeste",5103809,MT,2005,"Pastagem",15,77925.5033
"Figueirópolis D'Oeste",5103809,MT,2005,"Área Urbanizada",24,95.1187
"Figueirópolis D'Oeste",5103809,MT,2005,"Formação Savânica",4,461.1190
"Figueirópolis D'Oeste",5103809,MT,2005,"Floresta",1,9145.7643
"Figueirópolis D'Oeste",5103809,MT,2005,"Vegetação Herbácea e Arbustiva",10,1731.0360
"Figueirópolis D'Oeste",5103809,MT,2005,"Agropecuária",14,77930.4161
"Figueirópolis D'Oeste",5103809,MT,2005,"Área não Vegetada",22,105.4557
"Figueirópolis D'Oeste",5103809,MT,2005,"Corpo D'Água",26,231.2617
"Figueirópolis D'Oeste",5103809,MT,2006,"Soja",39,0.6897
"Figueirópolis D'Oeste",5103809,MT,2006,"Outras Lavouras Temporárias",41,6.4631
"Figueirópolis D'Oeste",5103809,MT,2006,"Lavoura Temporária",19,7.1527
"Figueirópolis D'Oeste",5103809,MT,2006,"Formação Campestre",12,986.0526
"Figueirópolis D'Oeste",5103809,MT,2006,"Formação Florestal",3,7356.8774
"Figueirópolis D'Oeste",5103809,MT,2006,"Agricultura",18,7.1527
"Figueirópolis D'Oeste",5103809,MT,2006,"Rio, Lago e Oceano",33,240.3620
"Figueirópolis D'Oeste",5103809,MT,2006,"Outras Áreas não Vegetadas",25,10.5979
"Figueirópolis D'Oeste",5103809,MT,2006,"Campo Alagado e Área Pantanosa",11,248.6460
"Figueirópolis D'Oeste",5103809,MT,2006,"Floresta Alagável",6,1125.2097
"Figueirópolis D'Oeste",5103809,MT,2006,"Afloramento Rochoso",29,480.8888
"Figueirópolis D'Oeste",5103809,MT,2006,"Pastagem",15,78095.7349
"Figueirópolis D'Oeste",5103809,MT,2006,"Área Urbanizada",24,95.6361
"Figueirópolis D'Oeste",5103809,MT,2006,"Formação Savânica",4,496.7756
"Figueirópolis D'Oeste",5103809,MT,2006,"Floresta",1,8978.8627
"Figueirópolis D'Oeste",5103809,MT,2006,"Vegetação Herbácea e Arbustiva",10,1715.5873
"Figueirópolis D'Oeste",5103809,MT,2006,"Agropecuária",14,78102.8877
"Figueirópolis D'Oeste",5103809,MT,2006,"Área não Vegetada",22,106.2341
"Figueirópolis D'Oeste",5103809,MT,2006,"Corpo D'Água",26,240.3620
"Figueirópolis D'Oeste",5103809,MT,2007,"Soja",39,0.6897
"Figueirópolis D'Oeste",5103809,MT,2007,"Outras Lavouras Temporárias",41,9.9111
"Figueirópolis D'Oeste",5103809,MT,2007,"Lavoura Temporária",19,10.6007
"Figueirópolis D'Oeste",5103809,MT,2007,"Formação Campestre",12,985.8159
"Figueirópolis D'Oeste",5103809,MT,2007,"Formação Florestal",3,7256.6835
"Figueirópolis D'Oeste",5103809,MT,2007,"Agricultura",18,10.6007
"Figueirópolis D'Oeste",5103809,MT,2007,"Rio, Lago e Oceano",33,240.9180
"Figueirópolis D'Oeste",5103809,MT,2007,"Outras Áreas não Vegetadas",25,7.3217
"Figueirópolis D'Oeste",5103809,MT,2007,"Campo Alagado e Área Pantanosa",11,247.2002
"Figueirópolis D'Oeste",5103809,MT,2007,"Floresta Alagável",6,1111.2072
"Figueirópolis D'Oeste",5103809,MT,2007,"Afloramento Rochoso",29,483.0453
"Figueirópolis D'Oeste",5103809,MT,2007,"Pastagem",15,78187.8511
"Figueirópolis D'Oeste",5103809,MT,2007,"Área Urbanizada",24,95.5499
"Figueirópolis D'Oeste",5103809,MT,2007,"Formação Savânica",4,517.7402
"Figueirópolis D'Oeste",5103809,MT,2007,"Floresta",1,8885.6309
"Figueirópolis D'Oeste",5103809,MT,2007,"Vegetação Herbácea e Arbustiva",10,1716.0614
"Figueirópolis D'Oeste",5103809,MT,2007,"Agropecuária",14,78198.4518
"Figueirópolis D'Oeste",5103809,MT,2007,"Área não Vegetada",22,102.8716
"Figueirópolis D'Oeste",5103809,MT,2007,"Corpo D'Água",26,240.9180
"Figueirópolis D'Oeste",5103809,MT,2008,"Outras Lavouras Temporárias",41,11.9824
"Figueirópolis D'Oeste",5103809,MT,2008,"Lavoura Temporária",19,11.9824
"Figueirópolis D'Oeste",5103809,MT,2008,"Formação Campestre",12,984.5447
"Figueirópolis D'Oeste",5103809,MT,2008,"Formação Florestal",3,7070.2864
"Figueirópolis D'Oeste",5103809,MT,2008,"Agricultura",18,11.9824
"Figueirópolis D'Oeste",5103809,MT,2008,"Rio, Lago e Oceano",33,222.4976
"Figueirópolis D'Oeste",5103809,MT,2008,"Outras Áreas não Vegetadas",25,9.6431
"Figueirópolis D'Oeste",5103809,MT,2008,"Campo Alagado e Área Pantanosa",11,251.1045
"Figueirópolis D'Oeste",5103809,MT,2008,"Floresta Alagável",6,1085.0314
"Figueirópolis D'Oeste",5103809,MT,2008,"Afloramento Rochoso",29,481.4925
"Figueirópolis D'Oeste",5103809,MT,2008,"Pastagem",15,78429.3063
"Figueirópolis D'Oeste",5103809,MT,2008,"Área Urbanizada",24,95.8086
"Figueirópolis D'Oeste",5103809,MT,2008,"Formação Savânica",4,502.2361
"Figueirópolis D'Oeste",5103809,MT,2008,"Floresta",1,8657.5540
"Figueirópolis D'Oeste",5103809,MT,2008,"Vegetação Herbácea e Arbustiva",10,1717.1417
"Figueirópolis D'Oeste",5103809,MT,2008,"Agropecuária",14,78441.2887
"Figueirópolis D'Oeste",5103809,MT,2008,"Área não Vegetada",22,105.4517
"Figueirópolis D'Oeste",5103809,MT,2008,"Corpo D'Água",26,222.4976
"Figueirópolis D'Oeste",5103809,MT,2009,"Outras Lavouras Temporárias",41,15.7756
"Figueirópolis D'Oeste",5103809,MT,2009,"Lavoura Temporária",19,15.7756
"Figueirópolis D'Oeste",5103809,MT,2009,"Formação Campestre",12,998.3822
"Figueirópolis D'Oeste",5103809,MT,2009,"Formação Florestal",3,6637.1529
"Figueirópolis D'Oeste",5103809,MT,2009,"Agricultura",18,15.7756
"Figueirópolis D'Oeste",5103809,MT,2009,"Rio, Lago e Oceano",33,192.0980
"Figueirópolis D'Oeste",5103809,MT,2009,"Outras Áreas não Vegetadas",25,7.3012
"Figueirópolis D'Oeste",5103809,MT,2009,"Campo Alagado e Área Pantanosa",11,253.4410
"Figueirópolis D'Oeste",5103809,MT,2009,"Floresta Alagável",6,966.3275
"Figueirópolis D'Oeste",5103809,MT,2009,"Afloramento Rochoso",29,481.5789
"Figueirópolis D'Oeste",5103809,MT,2009,"Pastagem",15,79025.8934
"Figueirópolis D'Oeste",5103809,MT,2009,"Área Urbanizada",24,97.1024
"Figueirópolis D'Oeste",5103809,MT,2009,"Formação Savânica",4,468.8809
"Figueirópolis D'Oeste",5103809,MT,2009,"Floresta",1,8072.3612
"Figueirópolis D'Oeste",5103809,MT,2009,"Vegetação Herbácea e Arbustiva",10,1733.4020
"Figueirópolis D'Oeste",5103809,MT,2009,"Agropecuária",14,79041.6689
"Figueirópolis D'Oeste",5103809,MT,2009,"Área não Vegetada",22,104.4036
"Figueirópolis D'Oeste",5103809,MT,2009,"Corpo D'Água",26,192.0980
"Figueirópolis D'Oeste",5103809,MT,2010,"Soja",39,0.6896
"Figueirópolis D'Oeste",5103809,MT,2010,"Outras Lavouras Temporárias",41,32.5944
"Figueirópolis D'Oeste",5103809,MT,2010,"Lavoura Temporária",19,33.2840
"Figueirópolis D'Oeste",5103809,MT,2010,"Formação Campestre",12,986.5559
"Figueirópolis D'Oeste",5103809,MT,2010,"Formação Florestal",3,6530.0809
"Figueirópolis D'Oeste",5103809,MT,2010,"Agricultura",18,33.2840
"Figueirópolis D'Oeste",5103809,MT,2010,"Rio, Lago e Oceano",33,517.5944
"Figueirópolis D'Oeste",5103809,MT,2010,"Silvicultura",9,1.8093
"Figueirópolis D'Oeste",5103809,MT,2010,"Outras Áreas não Vegetadas",25,8.4965
"Figueirópolis D'Oeste",5103809,MT,2010,"Campo Alagado e Área Pantanosa",11,198.9078
"Figueirópolis D'Oeste",5103809,MT,2010,"Floresta Alagável",6,904.2260
"Figueirópolis D'Oeste",5103809,MT,2010,"Afloramento Rochoso",29,482.0964
"Figueirópolis D'Oeste",5103809,MT,2010,"Pastagem",15,78932.4417
"Figueirópolis D'Oeste",5103809,MT,2010,"Área Urbanizada",24,97.6199
"Figueirópolis D'Oeste",5103809,MT,2010,"Formação Savânica",4,450.8210
"Figueirópolis D'Oeste",5103809,MT,2010,"Floresta",1,7885.1279
"Figueirópolis D'Oeste",5103809,MT,2010,"Vegetação Herbácea e Arbustiva",10,1667.5601
"Figueirópolis D'Oeste",5103809,MT,2010,"Agropecuária",14,78967.5350
"Figueirópolis D'Oeste",5103809,MT,2010,"Área não Vegetada",22,106.1164
"Figueirópolis D'Oeste",5103809,MT,2010,"Corpo D'Água",26,517.5944
"Figueirópolis D'Oeste",5103809,MT,2011,"Soja",39,0.6896
"Figueirópolis D'Oeste",5103809,MT,2011,"Outras Lavouras Temporárias",41,41.0420
"Figueirópolis D'Oeste",5103809,MT,2011,"Lavoura Temporária",19,41.7317
"Figueirópolis D'Oeste",5103809,MT,2011,"Formação Campestre",12,983.6651
"Figueirópolis D'Oeste",5103809,MT,2011,"Formação Florestal",3,6477.5089
"Figueirópolis D'Oeste",5103809,MT,2011,"Agricultura",18,41.7317
"Figueirópolis D'Oeste",5103809,MT,2011,"Rio, Lago e Oceano",33,542.8367
"Figueirópolis D'Oeste",5103809,MT,2011,"Silvicultura",9,1.8093
"Figueirópolis D'Oeste",5103809,MT,2011,"Outras Áreas não Vegetadas",25,8.3972
"Figueirópolis D'Oeste",5103809,MT,2011,"Campo Alagado e Área Pantanosa",11,215.3131
"Figueirópolis D'Oeste",5103809,MT,2011,"Floresta Alagável",6,931.8448
"Figueirópolis D'Oeste",5103809,MT,2011,"Afloramento Rochoso",29,482.7864
"Figueirópolis D'Oeste",5103809,MT,2011,"Pastagem",15,78874.0724
"Figueirópolis D'Oeste",5103809,MT,2011,"Área Urbanizada",24,97.6298
"Figueirópolis D'Oeste",5103809,MT,2011,"Formação Savânica",4,486.3384
"Figueirópolis D'Oeste",5103809,MT,2011,"Floresta",1,7895.6920
"Figueirópolis D'Oeste",5103809,MT,2011,"Vegetação Herbácea e Arbustiva",10,1681.7646
"Figueirópolis D'Oeste",5103809,MT,2011,"Agropecuária",14,78917.6134
"Figueirópolis D'Oeste",5103809,MT,2011,"Área não Vegetada",22,106.0271
"Figueirópolis D'Oeste",5103809,MT,2011,"Corpo D'Água",26,542.8367
"Figueirópolis D'Oeste",5103809,MT,2012,"Outras Lavouras Temporárias",41,43.3609
"Figueirópolis D'Oeste",5103809,MT,2012,"Lavoura Temporária",19,43.3609
"Figueirópolis D'Oeste",5103809,MT,2012,"Formação Campestre",12,978.0554
"Figueirópolis D'Oeste",5103809,MT,2012,"Formação Florestal",3,6473.2110
"Figueirópolis D'Oeste",5103809,MT,2012,"Agricultura",18,43.3609
"Figueirópolis D'Oeste",5103809,MT,2012,"Rio, Lago e Oceano",33,564.6279
"Figueirópolis D'Oeste",5103809,MT,2012,"Silvicultura",9,1.9816
"Figueirópolis D'Oeste",5103809,MT,2012,"Outras Áreas não Vegetadas",25,9.1728
"Figueirópolis D'Oeste",5103809,MT,2012,"Campo Alagado e Área Pantanosa",11,244.5319
"Figueirópolis D'Oeste",5103809,MT,2012,"Floresta Alagável",6,965.4908
"Figueirópolis D'Oeste",5103809,MT,2012,"Afloramento Rochoso",29,483.3034
"Figueirópolis D'Oeste",5103809,MT,2012,"Pastagem",15,78726.2026
"Figueirópolis D'Oeste",5103809,MT,2012,"Área Urbanizada",24,97.7161
"Figueirópolis D'Oeste",5103809,MT,2012,"Formação Savânica",4,556.2795
"Figueirópolis D'Oeste",5103809,MT,2012,"Floresta",1,7994.9812
"Figueirópolis D'Oeste",5103809,MT,2012,"Vegetação Herbácea e Arbustiva",10,1705.8907
"Figueirópolis D'Oeste",5103809,MT,2012,"Agropecuária",14,78771.5450
"Figueirópolis D'Oeste",5103809,MT,2012,"Área não Vegetada",22,106.8889
"Figueirópolis D'Oeste",5103809,MT,2012,"Corpo D'Água",26,564.6279
"Figueirópolis D'Oeste",5103809,MT,2013,"Outras Lavouras Temporárias",41,60.0002
"Figueirópolis D'Oeste",5103809,MT,2013,"Lavoura Temporária",19,60.0002
"Figueirópolis D'Oeste",5103809,MT,2013,"Formação Campestre",12,980.3123
"Figueirópolis D'Oeste",5103809,MT,2013,"Formação Florestal",3,6292.1662
"Figueirópolis D'Oeste",5103809,MT,2013,"Agricultura",18,60.0002
"Figueirópolis D'Oeste",5103809,MT,2013,"Rio, Lago e Oceano",33,562.8000
"Figueirópolis D'Oeste",5103809,MT,2013,"Silvicultura",9,14.2285
"Figueirópolis D'Oeste",5103809,MT,2013,"Outras Áreas não Vegetadas",25,7.4460
"Figueirópolis D'Oeste",5103809,MT,2013,"Campo Alagado e Área Pantanosa",11,243.1274
"Figueirópolis D'Oeste",5103809,MT,2013,"Floresta Alagável",6,840.7428
"Figueirópolis D'Oeste",5103809,MT,2013,"Afloramento Rochoso",29,483.3036
"Figueirópolis D'Oeste",5103809,MT,2013,"Pastagem",15,79014.6719
"Figueirópolis D'Oeste",5103809,MT,2013,"Área Urbanizada",24,98.9042
"Figueirópolis D'Oeste",5103809,MT,2013,"Formação Savânica",4,546.2308
"Figueirópolis D'Oeste",5103809,MT,2013,"Floresta",1,7679.1397
"Figueirópolis D'Oeste",5103809,MT,2013,"Vegetação Herbácea e Arbustiva",10,1706.7433
"Figueirópolis D'Oeste",5103809,MT,2013,"Agropecuária",14,79088.9005
"Figueirópolis D'Oeste",5103809,MT,2013,"Área não Vegetada",22,106.3502
"Figueirópolis D'Oeste",5103809,MT,2013,"Corpo D'Água",26,562.8000
"Figueirópolis D'Oeste",5103809,MT,2014,"Outras Lavouras Temporárias",41,59.8299
"Figueirópolis D'Oeste",5103809,MT,2014,"Lavoura Temporária",19,59.8299
"Figueirópolis D'Oeste",5103809,MT,2014,"Formação Campestre",12,984.9495
"Figueirópolis D'Oeste",5103809,MT,2014,"Formação Florestal",3,6231.3682
"Figueirópolis D'Oeste",5103809,MT,2014,"Agricultura",18,59.8299
"Figueirópolis D'Oeste",5103809,MT,2014,"Rio, Lago e Oceano",33,560.0116
"Figueirópolis D'Oeste",5103809,MT,2014,"Silvicultura",9,14.4008
"Figueirópolis D'Oeste",5103809,MT,2014,"Outras Áreas não Vegetadas",25,10.2054
"Figueirópolis D'Oeste",5103809,MT,2014,"Campo Alagado e Área Pantanosa",11,220.6908
"Figueirópolis D'Oeste",5103809,MT,2014,"Floresta Alagável",6,726.7000
"Figueirópolis D'Oeste",5103809,MT,2014,"Afloramento Rochoso",29,483.1314
"Figueirópolis D'Oeste",5103809,MT,2014,"Pastagem",15,79259.6169
"Figueirópolis D'Oeste",5103809,MT,2014,"Área Urbanizada",24,99.3306
"Figueirópolis D'Oeste",5103809,MT,2014,"Formação Savânica",4,493.6985
"Figueirópolis D'Oeste",5103809,MT,2014,"Floresta",1,7451.7668
"Figueirópolis D'Oeste",5103809,MT,2014,"Vegetação Herbácea e Arbustiva",10,1688.7717
"Figueirópolis D'Oeste",5103809,MT,2014,"Agropecuária",14,79333.8476
"Figueirópolis D'Oeste",5103809,MT,2014,"Área não Vegetada",22,109.5360
"Figueirópolis D'Oeste",5103809,MT,2014,"Corpo D'Água",26,560.0116
"Figueirópolis D'Oeste",5103809,MT,2015,"Outras Lavouras Temporárias",41,61.9914
"Figueirópolis D'Oeste",5103809,MT,2015,"Lavoura Temporária",19,61.9914
"Figueirópolis D'Oeste",5103809,MT,2015,"Formação Campestre",12,978.9166
"Figueirópolis D'Oeste",5103809,MT,2015,"Formação Florestal",3,6322.1111
"Figueirópolis D'Oeste",5103809,MT,2015,"Agricultura",18,61.9914
"Figueirópolis D'Oeste",5103809,MT,2015,"Rio, Lago e Oceano",33,593.1786
"Figueirópolis D'Oeste",5103809,MT,2015,"Silvicultura",9,18.0224
"Figueirópolis D'Oeste",5103809,MT,2015,"Outras Áreas não Vegetadas",25,7.1870
"Figueirópolis D'Oeste",5103809,MT,2015,"Campo Alagado e Área Pantanosa",11,200.6615
"Figueirópolis D'Oeste",5103809,MT,2015,"Floresta Alagável",6,793.0394
"Figueirópolis D'Oeste",5103809,MT,2015,"Afloramento Rochoso",29,482.3556
"Figueirópolis D'Oeste",5103809,MT,2015,"Pastagem",15,79119.4028
"Figueirópolis D'Oeste",5103809,MT,2015,"Área Urbanizada",24,100.5377
"Figueirópolis D'Oeste",5103809,MT,2015,"Formação Savânica",4,466.5296
"Figueirópolis D'Oeste",5103809,MT,2015,"Floresta",1,7581.6801
"Figueirópolis D'Oeste",5103809,MT,2015,"Vegetação Herbácea e Arbustiva",10,1661.9337
"Figueirópolis D'Oeste",5103809,MT,2015,"Agropecuária",14,79199.4166
"Figueirópolis D'Oeste",5103809,MT,2015,"Área não Vegetada",22,107.7247
"Figueirópolis D'Oeste",5103809,MT,2015,"Corpo D'Água",26,593.1786
"Figueirópolis D'Oeste",5103809,MT,2016,"Outras Lavouras Temporárias",41,64.9261
"Figueirópolis D'Oeste",5103809,MT,2016,"Lavoura Temporária",19,64.9261
"Figueirópolis D'Oeste",5103809,MT,2016,"Formação Campestre",12,982.7082
"Figueirópolis D'Oeste",5103809,MT,2016,"Formação Florestal",3,6443.8376
"Figueirópolis D'Oeste",5103809,MT,2016,"Agricultura",18,64.9261
"Figueirópolis D'Oeste",5103809,MT,2016,"Rio, Lago e Oceano",33,597.2397
"Figueirópolis D'Oeste",5103809,MT,2016,"Silvicultura",9,18.0224
"Figueirópolis D'Oeste",5103809,MT,2016,"Outras Áreas não Vegetadas",25,4.9459
"Figueirópolis D'Oeste",5103809,MT,2016,"Campo Alagado e Área Pantanosa",11,190.6736
"Figueirópolis D'Oeste",5103809,MT,2016,"Floresta Alagável",6,948.7686
"Figueirópolis D'Oeste",5103809,MT,2016,"Afloramento Rochoso",29,481.9241
"Figueirópolis D'Oeste",5103809,MT,2016,"Pastagem",15,78843.2684
"Figueirópolis D'Oeste",5103809,MT,2016,"Área Urbanizada",24,101.2276
"Figueirópolis D'Oeste",5103809,MT,2016,"Formação Savânica",4,466.3916
"Figueirópolis D'Oeste",5103809,MT,2016,"Floresta",1,7858.9978
"Figueirópolis D'Oeste",5103809,MT,2016,"Vegetação Herbácea e Arbustiva",10,1655.3059
"Figueirópolis D'Oeste",5103809,MT,2016,"Agropecuária",14,78926.2169
"Figueirópolis D'Oeste",5103809,MT,2016,"Área não Vegetada",22,106.1735
"Figueirópolis D'Oeste",5103809,MT,2016,"Corpo D'Água",26,597.2397
"Figueirópolis D'Oeste",5103809,MT,2017,"Outras Lavouras Temporárias",41,78.1155
"Figueirópolis D'Oeste",5103809,MT,2017,"Lavoura Temporária",19,78.1155
"Figueirópolis D'Oeste",5103809,MT,2017,"Formação Campestre",12,986.2127
"Figueirópolis D'Oeste",5103809,MT,2017,"Formação Florestal",3,6573.6885
"Figueirópolis D'Oeste",5103809,MT,2017,"Agricultura",18,78.1155
"Figueirópolis D'Oeste",5103809,MT,2017,"Rio, Lago e Oceano",33,582.5731
"Figueirópolis D'Oeste",5103809,MT,2017,"Silvicultura",9,34.9264
"Figueirópolis D'Oeste",5103809,MT,2017,"Outras Áreas não Vegetadas",25,4.9464
"Figueirópolis D'Oeste",5103809,MT,2017,"Campo Alagado e Área Pantanosa",11,207.3510
"Figueirópolis D'Oeste",5103809,MT,2017,"Floresta Alagável",6,1091.3181
"Figueirópolis D'Oeste",5103809,MT,2017,"Afloramento Rochoso",29,482.0963
"Figueirópolis D'Oeste",5103809,MT,2017,"Pastagem",15,78512.6275
"Figueirópolis D'Oeste",5103809,MT,2017,"Área Urbanizada",24,101.4863
"Figueirópolis D'Oeste",5103809,MT,2017,"Formação Savânica",4,488.5919
"Figueirópolis D'Oeste",5103809,MT,2017,"Floresta",1,8153.5984
