territorio,geocode,estado,ano,variavel,chave,unidade,valor
São José dos Quatro Marcos,5107107,MT,1999,Precipitação anual,atmosphere_annual_precipitation,mm,1134.667942
São José dos Quatro Marcos,5107107,MT,2000,Precipitação anual,atmosphere_annual_precipitation,mm,1385.875911
São José dos Quatro Marcos,5107107,MT,2001,Precipitação anual,atmosphere_annual_precipitation,mm,1550.593646
São José dos Quatro Marcos,5107107,MT,2002,Precipitação anual,atmosphere_annual_precipitation,mm,1311.015931
São José dos Quatro Marcos,5107107,MT,2003,Precipitação anual,atmosphere_annual_precipitation,mm,1581.912834
São José dos Quatro Marcos,5107107,MT,2004,Precipitação anual,atmosphere_annual_precipitation,mm,1322.757265
São José dos Quatro Marcos,5107107,MT,2005,Precipitação anual,atmosphere_annual_precipitation,mm,1363.165671
São José dos Quatro Marcos,5107107,MT,2006,Precipitação anual,atmosphere_annual_precipitation,mm,1655.601428
São José dos Quatro Marcos,5107107,MT,2007,Precipitação anual,atmosphere_annual_precipitation,mm,1392.822578
São José dos Quatro Marcos,5107107,MT,2008,Precipitação anual,atmosphere_annual_precipitation,mm,1324.533290
São José dos Quatro Marcos,5107107,MT,2009,Precipitação anual,atmosphere_annual_precipitation,mm,1549.910228
São José dos Quatro Marcos,5107107,MT,2010,Precipitação anual,atmosphere_annual_precipitation,mm,1204.011145
São José dos Quatro Marcos,5107107,MT,2011,Precipitação anual,atmosphere_annual_precipitation,mm,1419.483116
São José dos Quatro Marcos,5107107,MT,2012,Precipitação anual,atmosphere_annual_precipitation,mm,1454.560369
São José dos Quatro Marcos,5107107,MT,2013,Precipitação anual,atmosphere_annual_precipitation,mm,1381.298467
São José dos Quatro Marcos,5107107,MT,2014,Precipitação anual,atmosphere_annual_precipitation,mm,1880.343163
São José dos Quatro Marcos,5107107,MT,2015,Precipitação anual,atmosphere_annual_precipitation,mm,1319.391678
São José dos Quatro Marcos,5107107,MT,2016,Precipitação anual,atmosphere_annual_precipitation,mm,1219.957225
São José dos Quatro Marcos,5107107,MT,2017,Precipitação anual,atmosphere_annual_precipitation,mm,1515.421480
São José dos Quatro Marcos,5107107,MT,2018,Precipitação anual,atmosphere_annual_precipitation,mm,1473.083202
São José dos Quatro Marcos,5107107,MT,2019,Precipitação anual,atmosphere_annual_precipitation,mm,1002.121953
São José dos Quatro Marcos,5107107,MT,2020,Precipitação anual,atmosphere_annual_precipitation,mm,837.167998
São José dos Quatro Marcos,5107107,MT,2021,Precipitação anual,atmosphere_annual_precipitation,mm,1250.725216
São José dos Quatro Marcos,5107107,MT,2022,Precipitação anual,atmosphere_annual_precipitation,mm,1084.183064
São José dos Quatro Marcos,5107107,MT,2023,Precipitação anual,atmosphere_annual_precipitation,mm,1201.420860
São José dos Quatro Marcos,5107107,MT,2024,Precipitação anual,atmosphere_annual_precipitation,mm,960.106124
São José dos Quatro Marcos,5107107,MT,1985,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.669528
São José dos Quatro Marcos,5107107,MT,1986,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.921819
São José dos Quatro Marcos,5107107,MT,1987,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.136142
São José dos Quatro Marcos,5107107,MT,1988,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.684311
São José dos Quatro Marcos,5107107,MT,1989,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.049572
São José dos Quatro Marcos,5107107,MT,1990,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.376551
São José dos Quatro Marcos,5107107,MT,1991,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.688140
São José dos Quatro Marcos,5107107,MT,1992,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.256982
São José dos Quatro Marcos,5107107,MT,1993,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.878109
São José dos Quatro Marcos,5107107,MT,1994,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.869353
São José dos Quatro Marcos,5107107,MT,1995,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.983923
São José dos Quatro Marcos,5107107,MT,1996,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.736346
São José dos Quatro Marcos,5107107,MT,1997,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.289139
São José dos Quatro Marcos,5107107,MT,1998,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.106018
São José dos Quatro Marcos,5107107,MT,1999,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.033271
São José dos Quatro Marcos,5107107,MT,2000,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.913479
São José dos Quatro Marcos,5107107,MT,2001,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.363940
São José dos Quatro Marcos,5107107,MT,2002,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.857564
São José dos Quatro Marcos,5107107,MT,2003,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.095353
São José dos Quatro Marcos,5107107,MT,2004,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.286952
São José dos Quatro Marcos,5107107,MT,2005,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.395977
São José dos Quatro Marcos,5107107,MT,2006,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.973539
São José dos Quatro Marcos,5107107,MT,2007,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.438036
São José dos Quatro Marcos,5107107,MT,2008,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.168474
São José dos Quatro Marcos,5107107,MT,2009,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.289112
São José dos Quatro Marcos,5107107,MT,2010,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.690234
São José dos Quatro Marcos,5107107,MT,2011,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.346534
São José dos Quatro Marcos,5107107,MT,2012,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.241227
São José dos Quatro Marcos,5107107,MT,2013,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.853808
São José dos Quatro Marcos,5107107,MT,2014,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.969706
São José dos Quatro Marcos,5107107,MT,2015,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.930191
São José dos Quatro Marcos,5107107,MT,2016,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.146430
São José dos Quatro Marcos,5107107,MT,2017,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.456851
São José dos Quatro Marcos,5107107,MT,2018,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.131936
São José dos Quatro Marcos,5107107,MT,2019,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.300268
São José dos Quatro Marcos,5107107,MT,2020,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,28.201833
São José dos Quatro Marcos,5107107,MT,2021,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.051912
São José dos Quatro Marcos,5107107,MT,2022,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.548886
São José dos Quatro Marcos,5107107,MT,2023,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.559327
São José dos Quatro Marcos,5107107,MT,2024,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,28.255355
São José dos Quatro Marcos,5107107,MT,1985,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.443296
São José dos Quatro Marcos,5107107,MT,1986,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.659882
São José dos Quatro Marcos,5107107,MT,1987,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.802093
São José dos Quatro Marcos,5107107,MT,1988,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.392575
São José dos Quatro Marcos,5107107,MT,1989,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.949283
São José dos Quatro Marcos,5107107,MT,1990,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.185219
São José dos Quatro Marcos,5107107,MT,1991,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.450109
São José dos Quatro Marcos,5107107,MT,1992,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.042566
São José dos Quatro Marcos,5107107,MT,1993,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.608998
São José dos Quatro Marcos,5107107,MT,1994,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.661372
São José dos Quatro Marcos,5107107,MT,1995,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.753230
São José dos Quatro Marcos,5107107,MT,1996,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.488925
São José dos Quatro Marcos,5107107,MT,1997,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.056084
São José dos Quatro Marcos,5107107,MT,1998,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.829598
São José dos Quatro Marcos,5107107,MT,1999,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.664343
São José dos Quatro Marcos,5107107,MT,2000,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.532527
São José dos Quatro Marcos,5107107,MT,2001,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.027088
São José dos Quatro Marcos,5107107,MT,2002,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.517951
São José dos Quatro Marcos,5107107,MT,2003,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.788533
São José dos Quatro Marcos,5107107,MT,2004,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.845579
São José dos Quatro Marcos,5107107,MT,2005,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.982417
São José dos Quatro Marcos,5107107,MT,2006,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.762861
São José dos Quatro Marcos,5107107,MT,2007,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.112071
São José dos Quatro Marcos,5107107,MT,2008,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.844113
São José dos Quatro Marcos,5107107,MT,2009,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.084708
São José dos Quatro Marcos,5107107,MT,2010,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.359814
São José dos Quatro Marcos,5107107,MT,2011,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.040608
São José dos Quatro Marcos,5107107,MT,2012,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.017053
São José dos Quatro Marcos,5107107,MT,2013,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.639409
São José dos Quatro Marcos,5107107,MT,2014,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.761342
São José dos Quatro Marcos,5107107,MT,2015,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.669746
São José dos Quatro Marcos,5107107,MT,2016,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.872403
São José dos Quatro Marcos,5107107,MT,2017,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.230479
São José dos Quatro Marcos,5107107,MT,2018,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.825947
São José dos Quatro Marcos,5107107,MT,2019,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.878819
São José dos Quatro Marcos,5107107,MT,2020,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.584089
São José dos Quatro Marcos,5107107,MT,2021,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.610969
São José dos Quatro Marcos,5107107,MT,2022,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.146517
São José dos Quatro Marcos,5107107,MT,2023,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.107547
São José dos Quatro Marcos,5107107,MT,2024,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.663762
Salto do Céu,5107750,MT,1985,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.770376
Salto do Céu,5107750,MT,1986,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.748617
Salto do Céu,5107750,MT,1987,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.783535
Salto do Céu,5107750,MT,1988,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.836265
Salto do Céu,5107750,MT,1989,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.671546
Salto do Céu,5107750,MT,1990,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.616548
Salto do Céu,5107750,MT,1991,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.710555
Salto do Céu,5107750,MT,1992,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.616522
Salto do Céu,5107750,MT,1993,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.755490
Salto do Céu,5107750,MT,1994,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.737574
Salto do Céu,5107750,MT,1995,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.801686
Salto do Céu,5107750,MT,1996,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.674675
Salto do Céu,5107750,MT,1997,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.787684
Salto do Céu,5107750,MT,1998,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.704691
Salto do Céu,5107750,MT,1999,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.808211
Salto do Céu,5107750,MT,2000,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.786039
Salto do Céu,5107750,MT,2001,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.827370
Salto do Céu,5107750,MT,2002,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.899712
Salto do Céu,5107750,MT,2003,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.854023
Salto do Céu,5107750,MT,2004,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.905322
Salto do Céu,5107750,MT,2005,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.858436
Salto do Céu,5107750,MT,2006,Déficit pressão de vapor anual,atmosphere_annual_vapor_pressure_deficit,kPa,0.844052
